dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
1/11/2022,4,1,4,12,registered,198,4.99,1.56,988.0200000000001,679.1400000000001
1/11/2022,4,1,4,13,registered,199,4.99,1.56,993.01,682.5699999999999
1/11/2022,4,1,4,14,registered,154,4.99,1.56,768.46,528.22
1/11/2022,4,1,4,15,registered,179,4.99,1.56,893.21,613.97
1/11/2022,4,1,4,16,registered,313,4.99,1.56,1561.8700000000001,1073.5900000000001
1/11/2022,4,1,4,17,registered,652,4.99,1.56,3253.48,2236.36
1/11/2022,4,1,4,18,registered,628,4.99,1.56,3133.7200000000003,2154.04
1/11/2022,4,1,4,19,registered,424,4.99,1.56,2115.76,1454.3200000000002
1/11/2022,4,1,4,20,registered,280,4.99,1.56,1397.2,960.4000000000001
1/11/2022,4,1,4,21,registered,238,4.99,1.56,1187.6200000000001,816.3400000000001
1/11/2022,4,1,4,22,registered,175,4.99,1.56,873.25,600.25
1/11/2022,4,1,4,23,registered,112,4.99,1.56,558.88,384.15999999999997
2/11/2022,4,1,5,0,registered,40,4.99,1.56,199.60000000000002,137.20000000000002
2/11/2022,4,1,5,1,registered,19,4.99,1.56,94.81,65.17
2/11/2022,4,1,5,2,registered,7,4.99,1.56,34.93,24.009999999999998
2/11/2022,4,1,5,3,registered,3,4.99,1.56,14.97,10.290000000000001
2/11/2022,4,1,5,4,registered,6,4.99,1.56,29.94,20.580000000000002
2/11/2022,4,1,5,5,registered,25,4.99,1.56,124.75,85.75
2/11/2022,4,1,5,6,registered,120,4.99,1.56,598.8000000000001,411.6
2/11/2022,4,1,5,7,registered,349,4.99,1.56,1741.51,1197.07
2/11/2022,4,1,5,8,registered,656,4.99,1.56,3273.44,2250.08
2/11/2022,4,1,5,9,registered,355,4.99,1.56,1771.45,1217.65
2/11/2022,4,1,5,10,registered,183,4.99,1.56,913.1700000000001,627.69
2/11/2022,4,1,5,11,registered,179,4.99,1.56,893.21,613.97
2/11/2022,4,1,5,12,registered,240,4.99,1.56,1197.6000000000001,823.2
2/11/2022,4,1,5,13,registered,230,4.99,1.56,1147.7,788.9000000000001
2/11/2022,4,1,5,14,registered,199,4.99,1.56,993.01,682.5699999999999
2/11/2022,4,1,5,15,registered,255,4.99,1.56,1272.45,874.6500000000001
2/11/2022,4,1,5,16,registered,373,4.99,1.56,1861.27,1279.3899999999999
2/11/2022,4,1,5,17,registered,581,4.99,1.56,2899.19,1992.83
2/11/2022,4,1,5,18,registered,490,4.99,1.56,2445.1,1680.6999999999998
2/11/2022,4,1,5,19,registered,336,4.99,1.56,1676.64,1152.48
2/11/2022,4,1,5,20,registered,207,4.99,1.56,1032.93,710.01
2/11/2022,4,1,5,21,registered,133,4.99,1.56,663.6700000000001,456.19000000000005
2/11/2022,4,1,5,22,registered,135,4.99,1.56,673.65,463.04999999999995
2/11/2022,4,1,5,23,registered,108,4.99,1.56,538.9200000000001,370.44000000000005
3/11/2022,4,1,6,0,registered,99,4.99,1.56,494.01000000000005,339.57000000000005
3/11/2022,4,1,6,1,registered,83,4.99,1.56,414.17,284.69
3/11/2022,4,1,6,2,registered,36,4.99,1.56,179.64000000000001,123.48000000000002
3/11/2022,4,1,6,3,registered,22,4.99,1.56,109.78,75.46000000000001
3/11/2022,4,1,6,4,registered,8,4.99,1.56,39.92,27.44
3/11/2022,4,1,6,5,registered,8,4.99,1.56,39.92,27.44
3/11/2022,4,1,6,6,registered,17,4.99,1.56,84.83,58.31
3/11/2022,4,1,6,7,registered,58,4.99,1.56,289.42,198.94
3/11/2022,4,1,6,8,registered,132,4.99,1.56,658.6800000000001,452.76000000000005
3/11/2022,4,1,6,9,registered,188,4.99,1.56,938.12,644.8399999999999
3/11/2022,4,1,6,10,registered,260,4.99,1.56,1297.4,891.8000000000001
3/11/2022,4,1,6,11,registered,284,4.99,1.56,1417.16,974.1200000000001
3/11/2022,4,1,6,12,registered,320,4.99,1.56,1596.8000000000002,1097.6000000000001
3/11/2022,4,1,6,13,registered,339,4.99,1.56,1691.6100000000001,1162.77
3/11/2022,4,1,6,14,registered,319,4.99,1.56,1591.8100000000002,1094.17
3/11/2022,4,1,6,15,registered,331,4.99,1.56,1651.69,1135.33
3/11/2022,4,1,6,16,registered,292,4.99,1.56,1457.0800000000002,1001.5600000000002
3/11/2022,4,1,6,17,registered,298,4.99,1.56,1487.02,1022.14
3/11/2022,4,1,6,18,registered,239,4.99,1.56,1192.6100000000001,819.7700000000001
3/11/2022,4,1,6,19,registered,217,4.99,1.56,1082.8300000000002,744.3100000000002
3/11/2022,4,1,6,20,registered,158,4.99,1.56,788.4200000000001,541.94
3/11/2022,4,1,6,21,registered,135,4.99,1.56,673.65,463.04999999999995
3/11/2022,4,1,6,22,registered,133,4.99,1.56,663.6700000000001,456.19000000000005
3/11/2022,4,1,6,23,registered,133,4.99,1.56,663.6700000000001,456.19000000000005
4/11/2022,4,1,0,0,registered,97,4.99,1.56,484.03000000000003,332.71000000000004
4/11/2022,4,1,0,1,registered,139,4.99,1.56,693.61,476.77
4/11/2022,4,1,0,2,registered,31,4.99,1.56,154.69,106.33
4/11/2022,4,1,0,3,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
4/11/2022,4,1,0,4,registered,7,4.99,1.56,34.93,24.009999999999998
4/11/2022,4,1,0,5,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
4/11/2022,4,1,0,6,registered,14,4.99,1.56,69.86,48.019999999999996
4/11/2022,4,1,0,7,registered,39,4.99,1.56,194.61,133.77
4/11/2022,4,1,0,8,registered,115,4.99,1.56,573.85,394.45000000000005
4/11/2022,4,1,0,9,registered,161,4.99,1.56,803.39,552.23
4/11/2022,4,1,0,10,registered,287,4.99,1.56,1432.13,984.4100000000001
4/11/2022,4,1,0,11,registered,311,4.99,1.56,1551.89,1066.73
4/11/2022,4,1,0,12,registered,354,4.99,1.56,1766.46,1214.22
4/11/2022,4,1,0,13,registered,371,4.99,1.56,1851.2900000000002,1272.5300000000002
4/11/2022,4,1,0,14,registered,360,4.99,1.56,1796.4,1234.8000000000002
4/11/2022,4,1,0,15,registered,300,4.99,1.56,1497.0,1029.0
4/11/2022,4,1,0,16,registered,316,4.99,1.56,1576.8400000000001,1083.88
4/11/2022,4,1,0,17,registered,270,4.99,1.56,1347.3,926.0999999999999
4/11/2022,4,1,0,18,registered,206,4.99,1.56,1027.94,706.58
4/11/2022,4,1,0,19,registered,203,4.99,1.56,1012.97,696.29
4/11/2022,4,1,0,20,registered,134,4.99,1.56,668.6600000000001,459.62000000000006
4/11/2022,4,1,0,21,registered,71,4.99,1.56,354.29,243.53000000000003
4/11/2022,4,1,0,22,registered,64,4.99,1.56,319.36,219.52
4/11/2022,4,1,0,23,registered,41,4.99,1.56,204.59,140.63
5/11/2022,4,1,1,0,registered,20,4.99,1.56,99.80000000000001,68.60000000000001
5/11/2022,4,1,1,1,registered,8,4.99,1.56,39.92,27.44
5/11/2022,4,1,1,2,registered,4,4.99,1.56,19.96,13.72
5/11/2022,4,1,1,3,registered,3,4.99,1.56,14.97,10.290000000000001
5/11/2022,4,1,1,4,registered,11,4.99,1.56,54.89,37.730000000000004
5/11/2022,4,1,1,5,registered,38,4.99,1.56,189.62,130.34
5/11/2022,4,1,1,6,registered,135,4.99,1.56,673.65,463.04999999999995
5/11/2022,4,1,1,7,registered,453,4.99,1.56,2260.4700000000003,1553.7900000000002
5/11/2022,4,1,1,8,registered,629,4.99,1.56,3138.71,2157.4700000000003
5/11/2022,4,1,1,9,registered,239,4.99,1.56,1192.6100000000001,819.7700000000001
5/11/2022,4,1,1,10,registered,112,4.99,1.56,558.88,384.15999999999997
5/11/2022,4,1,1,11,registered,119,4.99,1.56,593.8100000000001,408.1700000000001
5/11/2022,4,1,1,12,registered,206,4.99,1.56,1027.94,706.58
5/11/2022,4,1,1,13,registered,183,4.99,1.56,913.1700000000001,627.69
5/11/2022,4,1,1,14,registered,165,4.99,1.56,823.35,565.95
5/11/2022,4,1,1,15,registered,207,4.99,1.56,1032.93,710.01
5/11/2022,4,1,1,16,registered,325,4.99,1.56,1621.75,1114.75
5/11/2022,4,1,1,17,registered,604,4.99,1.56,3013.96,2071.7200000000003
5/11/2022,4,1,1,18,registered,523,4.99,1.56,2609.77,1793.8899999999999
5/11/2022,4,1,1,19,registered,361,4.99,1.56,1801.39,1238.23
5/11/2022,4,1,1,20,registered,228,4.99,1.56,1137.72,782.04
5/11/2022,4,1,1,21,registered,144,4.99,1.56,718.5600000000001,493.9200000000001
5/11/2022,4,1,1,22,registered,111,4.99,1.56,553.89,380.73
5/11/2022,4,1,1,23,registered,53,4.99,1.56,264.47,181.79000000000002
6/11/2022,4,1,2,0,registered,18,4.99,1.56,89.82000000000001,61.74000000000001
6/11/2022,4,1,2,1,registered,8,4.99,1.56,39.92,27.44
6/11/2022,4,1,2,2,registered,2,4.99,1.56,9.98,6.86
6/11/2022,4,1,2,3,registered,4,4.99,1.56,19.96,13.72
6/11/2022,4,1,2,4,registered,7,4.99,1.56,34.93,24.009999999999998
6/11/2022,4,1,2,5,registered,40,4.99,1.56,199.60000000000002,137.20000000000002
6/11/2022,4,1,2,6,registered,143,4.99,1.56,713.57,490.49
6/11/2022,4,1,2,7,registered,378,4.99,1.56,1886.22,1296.54
6/11/2022,4,1,2,8,registered,568,4.99,1.56,2834.32,1948.2400000000002
6/11/2022,4,1,2,9,registered,338,4.99,1.56,1686.6200000000001,1159.3400000000001
6/11/2022,4,1,2,10,registered,189,4.99,1.56,943.11,648.27
6/11/2022,4,1,2,11,registered,177,4.99,1.56,883.23,607.11
6/11/2022,4,1,2,12,registered,217,4.99,1.56,1082.8300000000002,744.3100000000002
6/11/2022,4,1,2,13,registered,232,4.99,1.56,1157.68,795.76
6/11/2022,4,1,2,14,registered,196,4.99,1.56,978.0400000000001,672.2800000000001
6/11/2022,4,1,2,15,registered,227,4.99,1.56,1132.73,778.61
6/11/2022,4,1,2,16,registered,369,4.99,1.56,1841.3100000000002,1265.67
6/11/2022,4,1,2,17,registered,597,4.99,1.56,2979.03,2047.71
6/11/2022,4,1,2,18,registered,477,4.99,1.56,2380.23,1636.1100000000001
6/11/2022,4,1,2,19,registered,356,4.99,1.56,1776.44,1221.08
6/11/2022,4,1,2,20,registered,218,4.99,1.56,1087.82,747.74
6/11/2022,4,1,2,21,registered,137,4.99,1.56,683.63,469.90999999999997
6/11/2022,4,1,2,22,registered,136,4.99,1.56,678.64,466.48
6/11/2022,4,1,2,23,registered,186,4.99,1.56,928.14,637.98
7/11/2022,4,1,3,0,registered,234,4.99,1.56,1167.66,802.6200000000001
7/11/2022,4,1,3,1,registered,86,4.99,1.56,429.14000000000004,294.98
7/11/2022,4,1,3,2,registered,68,4.99,1.56,339.32,233.24
7/11/2022,4,1,3,3,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
7/11/2022,4,1,3,4,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
7/11/2022,4,1,3,5,registered,27,4.99,1.56,134.73000000000002,92.61000000000001
7/11/2022,4,1,3,6,registered,115,4.99,1.56,573.85,394.45000000000005
7/11/2022,4,1,3,7,registered,314,4.99,1.56,1566.8600000000001,1077.02
7/11/2022,4,1,3,8,registered,583,4.99,1.56,2909.17,1999.69
7/11/2022,4,1,3,9,registered,351,4.99,1.56,1751.49,1203.9299999999998
7/11/2022,4,1,3,10,registered,151,4.99,1.56,753.49,517.9300000000001
7/11/2022,4,1,3,11,registered,132,4.99,1.56,658.6800000000001,452.76000000000005
7/11/2022,4,1,3,12,registered,188,4.99,1.56,938.12,644.8399999999999
7/11/2022,4,1,3,13,registered,158,4.99,1.56,788.4200000000001,541.94
7/11/2022,4,1,3,14,registered,142,4.99,1.56,708.58,487.06000000000006
7/11/2022,4,1,3,15,registered,178,4.99,1.56,888.22,610.54
7/11/2022,4,1,3,16,registered,250,4.99,1.56,1247.5,857.5
7/11/2022,4,1,3,17,registered,501,4.99,1.56,2499.9900000000002,1718.4300000000003
7/11/2022,4,1,3,18,registered,448,4.99,1.56,2235.52,1536.6399999999999
7/11/2022,4,1,3,19,registered,302,4.99,1.56,1506.98,1035.8600000000001
7/11/2022,4,1,3,20,registered,249,4.99,1.56,1242.51,854.0699999999999
7/11/2022,4,1,3,21,registered,121,4.99,1.56,603.7900000000001,415.0300000000001
7/11/2022,4,1,3,22,registered,56,4.99,1.56,279.44,192.07999999999998
7/11/2022,4,1,3,23,registered,37,4.99,1.56,184.63,126.91
8/11/2022,4,1,4,0,registered,14,4.99,1.56,69.86,48.019999999999996
8/11/2022,4,1,4,1,registered,11,4.99,1.56,54.89,37.730000000000004
8/11/2022,4,1,4,2,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
8/11/2022,4,1,4,4,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
8/11/2022,4,1,4,5,registered,35,4.99,1.56,174.65,120.05000000000001
8/11/2022,4,1,4,6,registered,122,4.99,1.56,608.78,418.46
8/11/2022,4,1,4,7,registered,411,4.99,1.56,2050.89,1409.73
8/11/2022,4,1,4,8,registered,652,4.99,1.56,3253.48,2236.36
8/11/2022,4,1,4,9,registered,253,4.99,1.56,1262.47,867.79
8/11/2022,4,1,4,10,registered,148,4.99,1.56,738.52,507.64
8/11/2022,4,1,4,11,registered,155,4.99,1.56,773.45,531.6500000000001
8/11/2022,4,1,4,12,registered,202,4.99,1.56,1007.98,692.86
8/11/2022,4,1,4,13,registered,195,4.99,1.56,973.0500000000001,668.8500000000001
8/11/2022,4,1,4,14,registered,149,4.99,1.56,743.51,511.07
8/11/2022,4,1,4,15,registered,201,4.99,1.56,1002.99,689.4300000000001
8/11/2022,4,1,4,16,registered,321,4.99,1.56,1601.79,1101.03
8/11/2022,4,1,4,17,registered,556,4.99,1.56,2774.44,1907.08
8/11/2022,4,1,4,18,registered,491,4.99,1.56,2450.09,1684.13
8/11/2022,4,1,4,19,registered,359,4.99,1.56,1791.41,1231.3700000000001
8/11/2022,4,1,4,20,registered,235,4.99,1.56,1172.65,806.0500000000001
8/11/2022,4,1,4,21,registered,222,4.99,1.56,1107.78,761.46
8/11/2022,4,1,4,22,registered,147,4.99,1.56,733.5300000000001,504.21000000000004
8/11/2022,4,1,4,23,registered,82,4.99,1.56,409.18,281.26
9/11/2022,4,1,5,0,registered,46,4.99,1.56,229.54000000000002,157.78000000000003
9/11/2022,4,1,5,1,registered,17,4.99,1.56,84.83,58.31
9/11/2022,4,1,5,2,registered,11,4.99,1.56,54.89,37.730000000000004
9/11/2022,4,1,5,3,registered,6,4.99,1.56,29.94,20.580000000000002
9/11/2022,4,1,5,4,registered,14,4.99,1.56,69.86,48.019999999999996
9/11/2022,4,1,5,5,registered,25,4.99,1.56,124.75,85.75
9/11/2022,4,1,5,6,registered,126,4.99,1.56,628.74,432.18
9/11/2022,4,1,5,7,registered,332,4.99,1.56,1656.68,1138.76
9/11/2022,4,1,5,8,registered,668,4.99,1.56,3333.32,2291.2400000000002
9/11/2022,4,1,5,9,registered,304,4.99,1.56,1516.96,1042.72
9/11/2022,4,1,5,10,registered,163,4.99,1.56,813.37,559.09
9/11/2022,4,1,5,11,registered,185,4.99,1.56,923.1500000000001,634.5500000000001
9/11/2022,4,1,5,12,registered,214,4.99,1.56,1067.8600000000001,734.0200000000001
9/11/2022,4,1,5,13,registered,237,4.99,1.56,1182.63,812.9100000000001
9/11/2022,4,1,5,14,registered,207,4.99,1.56,1032.93,710.01
9/11/2022,4,1,5,15,registered,278,4.99,1.56,1387.22,953.54
9/11/2022,4,1,5,16,registered,377,4.99,1.56,1881.23,1293.1100000000001
9/11/2022,4,1,5,17,registered,593,4.99,1.56,2959.07,2033.9900000000002
9/11/2022,4,1,5,18,registered,450,4.99,1.56,2245.5,1543.5
9/11/2022,4,1,5,19,registered,331,4.99,1.56,1651.69,1135.33
9/11/2022,4,1,5,20,registered,235,4.99,1.56,1172.65,806.0500000000001
9/11/2022,4,1,5,21,registered,176,4.99,1.56,878.24,603.6800000000001
9/11/2022,4,1,5,22,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
9/11/2022,4,1,5,23,registered,142,4.99,1.56,708.58,487.06000000000006
10/11/2022,4,1,6,0,registered,106,4.99,1.56,528.94,363.58000000000004
10/11/2022,4,1,6,1,registered,68,4.99,1.56,339.32,233.24
10/11/2022,4,1,6,2,registered,42,4.99,1.56,209.58,144.06
10/11/2022,4,1,6,3,registered,11,4.99,1.56,54.89,37.730000000000004
10/11/2022,4,1,6,4,registered,4,4.99,1.56,19.96,13.72
10/11/2022,4,1,6,5,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
10/11/2022,4,1,6,6,registered,11,4.99,1.56,54.89,37.730000000000004
10/11/2022,4,1,6,7,registered,57,4.99,1.56,284.43,195.51
10/11/2022,4,1,6,8,registered,130,4.99,1.56,648.7,445.90000000000003
10/11/2022,4,1,6,9,registered,216,4.99,1.56,1077.8400000000001,740.8800000000001
10/11/2022,4,1,6,10,registered,264,4.99,1.56,1317.3600000000001,905.5200000000001
10/11/2022,4,1,6,11,registered,323,4.99,1.56,1611.77,1107.8899999999999
10/11/2022,4,1,6,12,registered,348,4.99,1.56,1736.52,1193.6399999999999
10/11/2022,4,1,6,13,registered,383,4.99,1.56,1911.17,1313.69
10/11/2022,4,1,6,14,registered,347,4.99,1.56,1731.53,1190.21
10/11/2022,4,1,6,15,registered,351,4.99,1.56,1751.49,1203.9299999999998
10/11/2022,4,1,6,16,registered,378,4.99,1.56,1886.22,1296.54
10/11/2022,4,1,6,17,registered,318,4.99,1.56,1586.8200000000002,1090.7400000000002
10/11/2022,4,1,6,18,registered,256,4.99,1.56,1277.44,878.08
10/11/2022,4,1,6,19,registered,228,4.99,1.56,1137.72,782.04
10/11/2022,4,1,6,20,registered,153,4.99,1.56,763.47,524.79
10/11/2022,4,1,6,21,registered,169,4.99,1.56,843.3100000000001,579.6700000000001
10/11/2022,4,1,6,22,registered,154,4.99,1.56,768.46,528.22
10/11/2022,4,1,6,23,registered,120,4.99,1.56,598.8000000000001,411.6
11/11/2022,4,1,0,0,registered,110,4.99,1.56,548.9,377.29999999999995
11/11/2022,4,1,0,1,registered,82,4.99,1.56,409.18,281.26
11/11/2022,4,1,0,2,registered,58,4.99,1.56,289.42,198.94
11/11/2022,4,1,0,3,registered,39,4.99,1.56,194.61,133.77
11/11/2022,4,1,0,4,registered,6,4.99,1.56,29.94,20.580000000000002
11/11/2022,4,1,0,5,registered,12,4.99,1.56,59.88,41.160000000000004
11/11/2022,4,1,0,6,registered,16,4.99,1.56,79.84,54.88
11/11/2022,4,1,0,7,registered,56,4.99,1.56,279.44,192.07999999999998
11/11/2022,4,1,0,8,registered,87,4.99,1.56,434.13,298.40999999999997
11/11/2022,4,1,0,9,registered,179,4.99,1.56,893.21,613.97
11/11/2022,4,1,0,10,registered,272,4.99,1.56,1357.28,932.96
11/11/2022,4,1,0,11,registered,324,4.99,1.56,1616.76,1111.32
11/11/2022,4,1,0,12,registered,390,4.99,1.56,1946.1000000000001,1337.7000000000003
11/11/2022,4,1,0,13,registered,424,4.99,1.56,2115.76,1454.3200000000002
11/11/2022,4,1,0,14,registered,362,4.99,1.56,1806.38,1241.66
11/11/2022,4,1,0,15,registered,420,4.99,1.56,2095.8,1440.6000000000001
11/11/2022,4,1,0,16,registered,393,4.99,1.56,1961.0700000000002,1347.9900000000002
11/11/2022,4,1,0,17,registered,342,4.99,1.56,1706.5800000000002,1173.0600000000002
11/11/2022,4,1,0,18,registered,303,4.99,1.56,1511.97,1039.29
11/11/2022,4,1,0,19,registered,208,4.99,1.56,1037.92,713.44
11/11/2022,4,1,0,20,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
11/11/2022,4,1,0,21,registered,127,4.99,1.56,633.73,435.61
11/11/2022,4,1,0,22,registered,113,4.99,1.56,563.87,387.59000000000003
11/11/2022,4,1,0,23,registered,93,4.99,1.56,464.07,318.99
12/11/2022,4,1,1,0,registered,43,4.99,1.56,214.57000000000002,147.49
12/11/2022,4,1,1,1,registered,26,4.99,1.56,129.74,89.18
12/11/2022,4,1,1,2,registered,14,4.99,1.56,69.86,48.019999999999996
12/11/2022,4,1,1,3,registered,3,4.99,1.56,14.97,10.290000000000001
12/11/2022,4,1,1,4,registered,3,4.99,1.56,14.97,10.290000000000001
12/11/2022,4,1,1,5,registered,23,4.99,1.56,114.77000000000001,78.89000000000001
12/11/2022,4,1,1,6,registered,64,4.99,1.56,319.36,219.52
12/11/2022,4,1,1,7,registered,248,4.99,1.56,1237.52,850.64
12/11/2022,4,1,1,8,registered,490,4.99,1.56,2445.1,1680.6999999999998
12/11/2022,4,1,1,9,registered,337,4.99,1.56,1681.63,1155.91
12/11/2022,4,1,1,10,registered,184,4.99,1.56,918.1600000000001,631.1200000000001
12/11/2022,4,1,1,11,registered,255,4.99,1.56,1272.45,874.6500000000001
12/11/2022,4,1,1,12,registered,314,4.99,1.56,1566.8600000000001,1077.02
12/11/2022,4,1,1,13,registered,312,4.99,1.56,1556.88,1070.16
12/11/2022,4,1,1,14,registered,310,4.99,1.56,1546.9,1063.3000000000002
12/11/2022,4,1,1,15,registered,280,4.99,1.56,1397.2,960.4000000000001
12/11/2022,4,1,1,16,registered,347,4.99,1.56,1731.53,1190.21
12/11/2022,4,1,1,17,registered,530,4.99,1.56,2644.7000000000003,1817.9
12/11/2022,4,1,1,18,registered,486,4.99,1.56,2425.1400000000003,1666.9800000000002
12/11/2022,4,1,1,19,registered,323,4.99,1.56,1611.77,1107.8899999999999
12/11/2022,4,1,1,20,registered,273,4.99,1.56,1362.27,936.39
12/11/2022,4,1,1,21,registered,145,4.99,1.56,723.5500000000001,497.35
12/11/2022,4,1,1,22,registered,100,4.99,1.56,499.0,343.0
12/11/2022,4,1,1,23,registered,62,4.99,1.56,309.38,212.66
13/11/2022,4,1,2,0,registered,18,4.99,1.56,89.82000000000001,61.74000000000001
13/11/2022,4,1,2,1,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
13/11/2022,4,1,2,2,registered,4,4.99,1.56,19.96,13.72
13/11/2022,4,1,2,3,registered,3,4.99,1.56,14.97,10.290000000000001
13/11/2022,4,1,2,4,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
13/11/2022,4,1,2,5,registered,18,4.99,1.56,89.82000000000001,61.74000000000001
13/11/2022,4,1,2,6,registered,48,4.99,1.56,239.52,164.64000000000001
13/11/2022,4,1,2,7,registered,106,4.99,1.56,528.94,363.58000000000004
13/11/2022,4,1,2,8,registered,207,4.99,1.56,1032.93,710.01
13/11/2022,4,1,2,9,registered,109,4.99,1.56,543.91,373.87
13/11/2022,4,1,2,10,registered,84,4.99,1.56,419.16,288.12
13/11/2022,4,1,2,11,registered,133,4.99,1.56,663.6700000000001,456.19000000000005
13/11/2022,4,1,2,12,registered,180,4.99,1.56,898.2,617.4000000000001
13/11/2022,4,1,2,13,registered,188,4.99,1.56,938.12,644.8399999999999
13/11/2022,4,1,2,14,registered,169,4.99,1.56,843.3100000000001,579.6700000000001
13/11/2022,4,1,2,15,registered,184,4.99,1.56,918.1600000000001,631.1200000000001
13/11/2022,4,1,2,16,registered,282,4.99,1.56,1407.18,967.26
13/11/2022,4,1,2,17,registered,575,4.99,1.56,2869.25,1972.25
13/11/2022,4,1,2,18,registered,514,4.99,1.56,2564.86,1763.02
13/11/2022,4,1,2,19,registered,344,4.99,1.56,1716.5600000000002,1179.92
13/11/2022,4,1,2,20,registered,211,4.99,1.56,1052.89,723.73
13/11/2022,4,1,2,21,registered,178,4.99,1.56,888.22,610.54
13/11/2022,4,1,2,22,registered,120,4.99,1.56,598.8000000000001,411.6
13/11/2022,4,1,2,23,registered,78,4.99,1.56,389.22,267.54
14/11/2022,4,1,3,0,registered,20,4.99,1.56,99.80000000000001,68.60000000000001
14/11/2022,4,1,3,1,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
14/11/2022,4,1,3,2,registered,1,4.99,1.56,4.99,3.43
14/11/2022,4,1,3,3,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
14/11/2022,4,1,3,4,registered,6,4.99,1.56,29.94,20.580000000000002
14/11/2022,4,1,3,5,registered,39,4.99,1.56,194.61,133.77
14/11/2022,4,1,3,6,registered,142,4.99,1.56,708.58,487.06000000000006
14/11/2022,4,1,3,7,registered,405,4.99,1.56,2020.95,1389.15
14/11/2022,4,1,3,8,registered,664,4.99,1.56,3313.36,2277.52
14/11/2022,4,1,3,9,registered,310,4.99,1.56,1546.9,1063.3000000000002
14/11/2022,4,1,3,10,registered,153,4.99,1.56,763.47,524.79
14/11/2022,4,1,3,11,registered,126,4.99,1.56,628.74,432.18
14/11/2022,4,1,3,12,registered,200,4.99,1.56,998.0,686.0
14/11/2022,4,1,3,13,registered,182,4.99,1.56,908.1800000000001,624.26
14/11/2022,4,1,3,14,registered,161,4.99,1.56,803.39,552.23
14/11/2022,4,1,3,15,registered,228,4.99,1.56,1137.72,782.04
14/11/2022,4,1,3,16,registered,290,4.99,1.56,1447.1000000000001,994.7
14/11/2022,4,1,3,17,registered,564,4.99,1.56,2814.36,1934.52
14/11/2022,4,1,3,18,registered,543,4.99,1.56,2709.57,1862.4900000000002
14/11/2022,4,1,3,19,registered,368,4.99,1.56,1836.3200000000002,1262.2400000000002
14/11/2022,4,1,3,20,registered,252,4.99,1.56,1257.48,864.36
14/11/2022,4,1,3,21,registered,208,4.99,1.56,1037.92,713.44
14/11/2022,4,1,3,22,registered,167,4.99,1.56,833.33,572.8100000000001
14/11/2022,4,1,3,23,registered,78,4.99,1.56,389.22,267.54
15/11/2022,4,1,4,0,registered,33,4.99,1.56,164.67000000000002,113.19000000000001
15/11/2022,4,1,4,1,registered,14,4.99,1.56,69.86,48.019999999999996
15/11/2022,4,1,4,2,registered,7,4.99,1.56,34.93,24.009999999999998
15/11/2022,4,1,4,3,registered,2,4.99,1.56,9.98,6.86
15/11/2022,4,1,4,4,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
15/11/2022,4,1,4,5,registered,34,4.99,1.56,169.66,116.62
15/11/2022,4,1,4,6,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
15/11/2022,4,1,4,7,registered,403,4.99,1.56,2010.97,1382.29
15/11/2022,4,1,4,8,registered,625,4.99,1.56,3118.75,2143.75
15/11/2022,4,1,4,9,registered,306,4.99,1.56,1526.94,1049.58
15/11/2022,4,1,4,10,registered,142,4.99,1.56,708.58,487.06000000000006
15/11/2022,4,1,4,11,registered,138,4.99,1.56,688.62,473.34000000000003
15/11/2022,4,1,4,12,registered,184,4.99,1.56,918.1600000000001,631.1200000000001
15/11/2022,4,1,4,13,registered,197,4.99,1.56,983.0300000000001,675.71
15/11/2022,4,1,4,14,registered,174,4.99,1.56,868.26,596.8199999999999
15/11/2022,4,1,4,15,registered,191,4.99,1.56,953.09,655.13
15/11/2022,4,1,4,16,registered,318,4.99,1.56,1586.8200000000002,1090.7400000000002
15/11/2022,4,1,4,17,registered,541,4.99,1.56,2699.59,1855.63
15/11/2022,4,1,4,18,registered,563,4.99,1.56,2809.3700000000003,1931.0900000000001
15/11/2022,4,1,4,19,registered,375,4.99,1.56,1871.25,1286.25
15/11/2022,4,1,4,20,registered,262,4.99,1.56,1307.38,898.6600000000001
15/11/2022,4,1,4,21,registered,204,4.99,1.56,1017.96,699.72
15/11/2022,4,1,4,22,registered,143,4.99,1.56,713.57,490.49
15/11/2022,4,1,4,23,registered,118,4.99,1.56,588.82,404.74
16/11/2022,4,1,5,0,registered,58,4.99,1.56,289.42,198.94
16/11/2022,4,1,5,1,registered,16,4.99,1.56,79.84,54.88
16/11/2022,4,1,5,2,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
